Date,Teams,DK Open,DynW%,Location,Spread,SpreadOdds,SpreadProbability,PredictedScore,PointsScored,Total,TotalOdds,TotalProbability,MoneyLine,Luck,AdjEM,AdjO,AdjD,AdjT,SOS,AvgPF,AvgPA,TOV,Pace,Ts%,eFG%,MatchupUncertainty,MLConfidence,SU_Correct,Cover_Correct,OU_Correct
11/30/2025,Wyoming,1500,22.05%,a,21.0,-111,76.96%,59.87,72,154.5,-109.0,18.63%,"1,658",0.022,5.25,108.3,103.1,70.3,-8.68,70.912,72.314,22.943,67.768,0.550,0.519,,,1.000,1.000,1.000
11/30/2025,Texas Tech,-3600,77.95%,h,-21.0,-109,23.04%,76.65,76,12.5,-111.0,81.37%,"-4,639",0.046,21.16,119.5,98.4,68.3,4.82,77.055,69.173,20.667,68.419,0.571,0.536,,,,,
11/30/2025,Belmont,-166,42.72%,a,-3.0,-109,58.95%,64.90,96,156.5,-110.0,33.15%,-158,0.06,9.21,110,100.8,72.3,-9.63,78.438,73.990,21.780,71.407,0.578,0.554,,,0.000,1.000,0.000
11/30/2025,Charleston,140,57.28%,h,3.0,-111,41.05%,82.51,73,11.2,-110.0,66.85%,135,-0.058,-0.82,108.3,109.1,67.7,-1.02,79.063,71.505,20.383,71.659,0.553,0.521,,,,,
12/1/2025,Temple,850,33.23%,a,13.0,-109,61.53%,71.40,56,148.5,-109.0,49.13%,699,-0.001,0.26,113,112.8,68.9,-4.16,73.393,73.776,20.865,69.562,0.531,0.489,,,1.000,0.000,1.000
12/1/2025,Villanova,-1450,66.77%,h,-13.0,-111,38.47%,71.90,74,10.6,-111.0,50.87%,"-1,090",-0.043,16.95,118.2,101.2,66.2,-3.64,71.982,67.255,17.807,65.306,0.565,0.526,,,,,
12/1/2025,Tarleton ST,1300,32.37%,a,19.5,-110,66.53%,64.86,58,146.5,-110.0,40.89%,"1,453",0.101,-3.04,106.3,109.4,69.7,8.49,70.422,69.239,24.566,69.534,0.535,0.492,,,1.000,1.000,1.000
12/1/2025,Cincinnati,-2800,67.63%,h,-19.5,-110,33.47%,73.31,76,13.6,-110.0,59.11%,"-3,733",-0.037,12.11,105,92.9,71.9,-8.5,74.435,67.687,20.538,69.087,0.533,0.510,,,,,
12/1/2025,UAB,-155,57.15%,a,-2.5,-109,44.11%,74.37,61,154.5,-110.0,34.88%,-145,0.03,7.99,112.7,104.7,70.9,-2.89,80.580,73.521,21.106,71.412,0.549,0.508,,,0.000,1.000,1.000
12/1/2025,Middle Tenn ST,130,42.85%,h,2.5,-111,55.89%,77.12,76,12.1,-110.0,65.12%,124,0.155,-0.21,108.5,108.7,69.0,11.1,71.645,70.439,23.568,68.878,0.529,0.499,,,,,
12/1/2025,Mcneese ST,-350,75.10%,a,-11.0,-110,70.77%,72.36,67,143.5,-110.0,62.25%,-713,0.065,11.25,113,101.8,67.5,4.8,76.382,67.282,20.895,67.917,0.556,0.529,,,0.000,0.000,0.000
12/1/2025,Incarnate Word,275,24.90%,h,11.0,-110,29.23%,64.78,71,14.2,-110.0,37.75%,506,0.017,-3.26,109.8,113.1,67.2,12.07,73.476,73.886,23.853,69.794,0.544,0.510,,,,,
12/1/2025,Bowling Green,700,30.68%,a,12.0,-111,55.69%,78.14,82,160.5,-111.0,18.50%,586,-0.112,2.8,105.4,102.6,71.3,-8.63,75.077,73.788,22.278,71.383,0.540,0.503,,,0.000,1.000,1.000
12/1/2025,Kansas ST,-1100,69.32%,h,-12.0,-109,44.31%,79.68,66,12.6,-109.0,81.50%,-870,0.013,14.79,117.5,102.7,73.5,5.7,74.173,70.836,25.088,70.063,0.547,0.512,,,,,
12/1/2025,California Baptist,490,36.06%,a,12.5,-110,60.38%,69.14,70,149.0,-110.0,44.91%,633,0.006,3.31,106.8,103.5,68.7,-9.51,69.724,67.000,21.560,67.295,0.519,0.485,,,1.000,1.000,1.000
12/1/2025,Colorado,-675,63.94%,h,-12.5,-109,39.62%,78.22,78,12.2,-110.0,55.09%,-965,0.06,13.2,118.2,105,69.7,-1.01,74.149,70.719,24.220,70.088,0.555,0.520,,,,,
12/1/2025,Portland,1100,29.60%,a,18.0,-110,65.18%,71.67,72,155.5,-109.0,29.30%,"1,168",0.085,-6.88,103.6,110.5,71.0,-8.99,74.792,79.462,23.855,71.096,0.559,0.522,,,1.000,0.000,0.000
12/1/2025,Stanford,-2100,70.40%,h,-18.0,-110,34.82%,78.43,94,12.8,-111.0,70.70%,"-2,420",0.08,9.24,111.1,101.8,71.3,-2.09,73.869,71.794,21.477,68.931,0.555,0.524,,,,,
12/1/2025,St Francis-PA,2500,19.04%,a,27.0,-111,75.42%,63.50,74,151.5,-110.0,31.08%,"2,497",-0.043,-19.68,94,113.7,71.0,5.81,69.569,73.402,24.434,68.566,0.540,0.516,,,1.000,1.000,0.000
12/1/2025,Xavier,-9000,80.96%,h,-27.0,-109,24.58%,81.36,96,12.4,-110.0,68.92%,"-8,991",0.039,10.03,111.5,101.5,71.0,2.82,78.248,73.398,21.538,72.236,0.563,0.528,,,,,
12/2/2025,Campbell,750,31.05%,a,13.5,-110,59.84%,67.93,76,154.5,-112.0,37.48%,710,0.069,-4.76,105.1,109.8,70.9,8.62,70.733,70.171,21.505,66.704,0.557,0.523,,,1.000,1.000,0.000
12/2/2025,Penn ST,-1200,68.95%,h,-13.5,-110,40.16%,80.39,87,12.6,-108.0,62.52%,"-1,114",0.094,7.98,114.9,106.9,68.2,-8.75,75.817,71.284,19.381,69.119,0.567,0.534,,,,,
12/2/2025,Brown,650,37.27%,a,13.5,-110,63.21%,62.25,56,137.0,-111.0,68.47%,768,-0.068,-7.6,98.4,106,66.9,-8.72,70.591,70.688,22.825,69.168,0.531,0.511,,,1.000,1.000,0.000
12/2/2025,Rhode Island,-1000,62.73%,h,-13.5,-109,36.79%,78.14,66,11.4,-109.0,31.53%,"-1,247",0,8.19,111.6,103.5,68.4,-4.26,72.706,73.549,24.170,70.631,0.534,0.498,,,,,
12/2/2025,Oklahoma,170,36.64%,a,4.5,-110,33.59%,68.27,86,159.5,-110.0,23.82%,168,-0.031,13.15,119.3,106.1,67.3,-6.24,74.705,70.667,22.624,68.824,0.574,0.535,,,0.000,0.000,1.000
12/2/2025,Wake Forest,-205,63.36%,h,-4.5,-110,66.41%,76.88,68,11.7,-110.0,76.18%,-197,-0.057,17.53,115.7,98.1,71.6,-1.56,75.981,70.926,20.946,69.944,0.568,0.531,,,,,
12/2/2025,Virginia Tech,-108,50.68%,a,1.5,-110,33.21%,67.08,86,150.0,-111.0,30.21%,104,0.075,11.38,114.1,102.7,69.9,1.8,73.537,71.556,20.804,67.960,0.564,0.533,,,1.000,0.000,0.000
12/2/2025,South Carolina,-112,49.32%,h,-1.5,-110,66.79%,71.07,83,10.7,-109.0,69.79%,-124,-0.077,9.16,112.7,103.5,67.6,-6.5,69.590,70.448,21.211,66.571,0.524,0.490,,,,,
12/2/2025,Texas A&M,-142,52.15%,a,-3.0,-109,46.71%,71.40,81,148.5,-110.0,46.78%,-157,-0.009,16.29,116.4,100.1,72.1,-6.6,75.850,69.531,21.197,68.584,0.524,0.476,,,1.000,0.000,0.000
12/2/2025,Pittsburgh,120,47.85%,h,3.0,-110,53.29%,70.78,73,11.8,-110.0,53.22%,134,0.024,8.48,110.8,102.3,65.5,-1.29,75.220,69.183,18.956,68.479,0.559,0.523,,,,,
12/2/2025,Iowa,195,32.55%,a,5.5,-111,38.65%,69.21,52,133.5,-111.0,73.43%,196,0.031,21.72,119.4,97.7,64.3,-5.38,82.009,76.841,18.090,72.102,0.567,0.536,,,1.000,1.000,0.000
12/2/2025,Michigan ST,-238,67.45%,h,-5.5,-109,61.35%,74.98,71,11.7,-109.0,26.57%,-239,0.03,25.86,118.5,92.7,66.9,2.37,74.283,66.690,19.726,67.868,0.552,0.518,,,,,
12/2/2025,Cornell,440,35.61%,a,11.0,-108,52.27%,68.79,81,152.5,-110.0,50.71%,493,-0.006,0.8,111.9,111.1,73.7,-4.45,83.798,76.500,22.714,73.212,0.597,0.573,,,1.000,0.000,1.000
12/2/2025,George Mason,-600,64.39%,h,-11.0,-111,47.73%,76.75,99,12.5,-110.0,49.29%,-682,0.009,13.34,113.1,99.8,66.4,-7.23,71.055,65.358,23.310,66.747,0.554,0.521,,,,,
12/2/2025,E Tennessee ST,525,27.61%,a,11.5,-110,61.16%,67.19,71,141.0,-111.0,57.19%,539,0.004,4.18,108.4,104.2,68.5,-11.79,71.575,67.925,21.745,68.171,0.523,0.495,,,1.000,0.000,1.000
12/2/2025,Dayton,-750,72.39%,h,-11.5,-110,38.84%,72.13,88,10.5,-109.0,42.81%,-771,0.035,12.93,112.3,99.4,68.8,-0.42,73.193,66.413,20.372,65.565,0.577,0.544,,,,,
12/2/2025,E Michigan,900,32.29%,a,17.5,-110,69.56%,68.55,68,151.5,-109.0,39.50%,"1,265",0.114,-2.41,104.2,106.6,67.6,-3.34,70.716,76.216,22.340,69.382,0.533,0.499,,,1.000,1.000,0.000
12/2/2025,Butler,-1600,67.71%,h,-17.5,-110,30.44%,78.35,84,12.7,-111.0,60.50%,"-2,911",-0.054,16.84,117.1,100.3,71.6,-3.1,73.682,72.252,20.973,69.016,0.551,0.517,,,,,
12/2/2025,Tennessee,-225,66.54%,a,-8.5,-111,72.34%,67.72,60,146.5,-109.0,53.53%,-398,-0.039,26.38,121.6,95.3,68.7,-1.32,75.280,62.966,20.049,68.236,0.549,0.515,,,0.000,0.000,0.000
12/2/2025,Syracuse,185,33.46%,h,8.5,-109,27.66%,74.28,62,11.2,-111.0,46.47%,318,-0.071,12.18,112.6,100.4,69.6,0.32,75.019,74.769,21.759,70.952,0.550,0.518,,,,,
12/2/2025,Valparaiso,1300,16.82%,a,17.5,-110,71.07%,66.35,72,148.0,-110.0,45.68%,"1,232",0.163,-4.23,103.3,107.5,66.7,-10.71,70.467,73.914,20.239,69.912,0.521,0.486,,,1.000,1.000,1.000
12/2/2025,Marquette,-2800,83.18%,h,-17.5,-110,28.93%,78.35,75,11.5,-110.0,54.32%,"-2,633",-0.15,10.81,112.5,101.7,71.4,-1.57,78.304,69.965,19.143,69.715,0.569,0.546,,,,,
12/2/2025,Sam Houston ST,700,36.88%,a,14.5,-110,61.37%,71.78,83,171.5,-110.0,9.59%,814,0.044,2.96,112.7,109.7,70.1,5.57,74.132,68.349,23.764,69.319,0.545,0.513,,,1.000,1.000,0.000
12/2/2025,Oklahoma ST,-1100,63.12%,h,-14.5,-109,38.63%,82.57,93,12.9,-110.0,90.41%,"-1,358",0.025,15.41,115.9,100.5,75.1,-3.74,72.100,71.773,25.281,70.233,0.531,0.495,,,,,
12/2/2025,Sacramento ST,3500,15.47%,a,29.5,-108,80.33%,64.76,88,159.5,-110.0,19.05%,"2,001",0.004,-9.37,99.8,109.1,71.4,6.04,67.206,70.000,25.135,65.877,0.532,0.503,,,1.000,1.000,0.000
12/2/2025,Baylor,-20000,84.53%,h,-29.5,-111,19.67%,81.30,110,13.3,-110.0,80.95%,"-6,479",0.11,20.41,122.2,101.8,69.7,8.41,78.345,70.936,21.333,67.998,0.574,0.538,,,,,
12/2/2025,Wagner,2500,27.21%,a,23.0,-109,77.21%,50.80,63,142.5,-110.0,49.51%,"1,895",-0.047,-12.61,100.4,113,67.6,6.88,63.784,63.155,20.119,63.451,0.493,0.463,,,1.000,0.000,0.000
12/2/2025,Maryland,-9000,72.79%,h,-23.0,-111,22.79%,77.41,89,12.6,-110.0,50.49%,"-5,291",0.169,8.45,110.2,101.7,68.9,3.07,73.705,66.545,20.414,67.668,0.545,0.506,,,,,
12/2/2025,Connecticut,-118,57.47%,a,-1.5,-112,38.80%,63.62,61,143.0,-110.0,53.11%,-127,0.011,27.96,122.2,94.3,66.5,1.44,79.281,64.851,19.856,67.685,0.588,0.556,,,1.000,0.000,0.000
12/2/2025,Kansas,-102,42.53%,h,1.5,-108,61.20%,72.93,56,11.2,-110.0,46.89%,107,0.023,22.57,116.9,94.3,68.1,9.28,75.723,68.813,22.310,70.665,0.560,0.533,,,,,
12/2/2025,Missouri,-125,57.88%,a,2.0,-110,43.69%,70.84,71,148.5,-110.0,44.23%,122,0.008,19.46,121.1,101.6,69.5,-13.6,79.431,74.229,20.920,70.293,0.576,0.539,,,0.000,1.000,1.000
12/2/2025,Notre Dame,105,42.12%,h,-2.0,-110,56.31%,71.65,76,12.4,-110.0,55.77%,-143,-0.069,11.78,113,101.2,66.3,0.48,69.245,70.311,19.364,66.012,0.540,0.508,,,,,
12/2/2025,Georgia,-148,55.51%,a,1.0,-113,39.13%,73.47,107,175.0,-111.0,5.61%,-102,0.007,18.08,118.3,100.2,75.1,-9.36,74.864,72.073,22.789,70.605,0.540,0.499,,,1.000,0.000,0.000
12/2/2025,Florida ST,124,44.49%,h,-1.0,-107,60.87%,79.97,73,12.5,-109.0,94.39%,-118,0.009,10.24,110.5,100.3,74.4,-5.84,74.481,74.933,22.648,71.762,0.539,0.504,,,,,
12/2/2025,North Carolina,250,30.75%,a,6.0,-110,39.67%,72.30,67,163.0,-110.0,21.71%,212,0.065,19.2,117.8,98.6,70.8,-2.45,79.965,71.675,19.831,71.784,0.557,0.519,,,0.000,1.000,1.000
12/2/2025,Kentucky,-310,69.25%,h,-6.0,-110,60.33%,87.60,64,13.1,-110.0,78.29%,-257,-0.117,26.98,121.8,94.8,71.4,-6.81,83.082,74.155,20.386,72.097,0.579,0.548,,,,,
12/2/2025,USC,-142,42.36%,a,-1.5,-111,48.60%,75.42,82,155.0,-111.0,30.09%,-129,0.122,20.18,120,99.8,71.3,1.55,75.602,72.500,22.893,70.240,0.559,0.525,,,0.000,0.000,0.000
12/2/2025,Oregon,120,57.64%,h,1.5,-109,51.40%,75.13,77,11.1,-109.0,69.91%,109,0.104,9.64,112.2,102.6,69.6,4.08,74.193,70.096,20.864,68.774,0.552,0.519,,,,,
12/2/2025,Saint Louis,-270,46.25%,a,-7.0,-110,63.91%,68.66,91,146.0,-109.0,47.22%,-304,-0.031,14.82,113.5,98.6,72.6,-5.69,75.879,73.664,22.847,70.219,0.567,0.537,,,0.000,1.000,0.000
12/2/2025,Loyola-Marymount,220,53.75%,h,7.0,-110,36.09%,73.77,70,12.6,-111.0,52.78%,250,0.005,2.86,104.6,101.8,67.4,-6.02,73.641,71.427,20.411,68.694,0.545,0.517,,,,,
12/2/2025,Florida,320,30.05%,a,8.5,-110,50.34%,73.89,66,157.5,-109.0,30.83%,317,-0.055,25.71,120.1,94.4,72.8,7.85,81.233,72.474,21.367,72.340,0.553,0.520,,,1.000,1.000,1.000
12/2/2025,Duke,-410,69.95%,h,-8.5,-110,49.66%,74.72,67,12.5,-111.0,69.17%,-397,0.043,32.05,124.6,92.5,68.7,-3.14,79.017,63.824,19.203,67.385,0.578,0.544,,,,,
12/2/2025,Purdue,-2500,67.83%,a,-14.0,-110,92.92%,69.45,81,145.0,-109.0,41.87%,"-1,239",0.07,32.44,129.4,97,66.4,5.29,78.316,67.487,20.033,67.261,0.582,0.548,,,1.000,1.000,0.000
12/2/2025,Rutgers,1100,32.17%,h,14.0,-110,7.08%,70.10,65,11.2,-111.0,58.13%,760,0.037,4.18,107.9,103.7,66.7,-5.65,70.349,68.217,20.673,69.094,0.508,0.475,,,,,
12/2/2025,Miami FL,180,37.48%,a,3.0,-110,42.07%,66.51,75,144.5,-109.0,53.27%,133,-0.055,16.55,114.3,97.7,70.8,-4.28,77.185,74.444,21.036,69.905,0.563,0.531,,,0.000,0.000,0.000
12/2/2025,Mississippi,-220,62.52%,h,-3.0,-110,57.93%,72.98,66,11.7,-111.0,46.73%,-155,-0.091,16.85,118.1,101.2,66.5,-3.77,73.685,71.296,19.339,69.489,0.535,0.500,,,,,
12/2/2025,Nicholls ST,1600,26.18%,a,19.0,-109,60.98%,66.17,76,144.0,-109.0,62.16%,"1,452",-0.039,-8.1,100.6,108.7,69.4,9.15,74.058,72.587,22.981,71.230,0.540,0.512,,,1.000,0.000,1.000
12/2/2025,Creighton,-7000,73.82%,h,-19.0,-111,39.02%,79.37,96,12.5,-111.0,37.84%,"-3,489",-0.007,14.39,115.8,101.4,67.4,6.32,77.252,69.513,20.773,69.022,0.590,0.561,,,,,
12/2/2025,Utah,382,26.46%,a,9.5,-111,43.35%,67.55,72,153.5,-110.0,32.95%,355,0.095,3.81,110.3,106.5,70.1,-5.37,75.055,70.636,22.281,70.269,0.542,0.519,,,1.000,1.000,1.000
12/2/2025,California,-495,73.54%,h,-9.5,-109,56.65%,80.43,79,13.2,-110.0,67.05%,-450,-0.056,12.8,114.8,102,70.0,-4.91,70.365,74.317,21.741,68.563,0.512,0.471,,,,,
12/3/2025,S Illinois,440,29.19%,a,9.5,-111,49.43%,71.27,86,163.5,-110.0,17.09%,357,-0.136,2.23,108.4,106.2,70.3,-0.18,71.057,68.340,21.982,66.884,0.558,0.525,,,0.000,1.000,0.000
12/3/2025,High Point,-600,70.81%,h,-9.5,-109,50.57%,78.23,84,12.0,-110.0,82.91%,-456,0.039,10.92,118,107,70.5,-5.96,81.273,73.145,21.175,70.833,0.574,0.538,,,,,
12/3/2025,Bucknell,1700,17.66%,a,23.5,-110,75.82%,68.01,77,158.5,-109.0,31.93%,"2,049",-0.039,-11.81,100.6,112.4,68.0,0.9,68.748,70.439,23.640,66.705,0.549,0.522,,,1.000,1.000,0.000
12/3/2025,Akron,-4500,82.34%,h,-23.5,-110,24.18%,84.52,97,12.2,-111.0,68.07%,"-7,146",-0.063,14.38,120.4,106,71.9,-1.41,78.829,69.838,21.061,69.928,0.564,0.533,,,,,
12/3/2025,Indiana,-650,59.37%,a,-9.0,-108,77.83%,70.02,64,144.5,-109.0,49.07%,-516,0.031,22.85,118.6,95.7,68.7,-6.09,74.935,71.009,21.622,70.012,0.554,0.526,,,0.000,0.000,1.000
12/3/2025,Minnesota,470,40.63%,h,9.0,-111,22.17%,67.83,73,11.0,-111.0,50.93%,395,-0.077,4.95,110,105,64.8,-3.93,69.190,70.705,21.486,67.047,0.536,0.512,,,,,
12/3/2025,Louisville,-180,38.58%,a,-3.5,-109,51.35%,74.76,80,165.5,-110.0,19.45%,-164,0.052,27.74,125.9,98.1,71.4,-8.36,73.340,73.849,23.436,69.625,0.541,0.499,,,1.000,0.000,0.000
12/3/2025,Arkansas,150,61.42%,h,3.5,-111,48.65%,81.16,89,13.8,-110.0,80.55%,142,-0.035,18.41,117.3,98.9,71.3,-1.66,76.911,72.777,22.155,72.050,0.555,0.515,,,,,
12/3/2025,Clemson,390,35.60%,a,10.0,-111,52.47%,67.03,84,168.0,-109.0,11.27%,443,0.007,20.5,119.6,99.1,66.7,-7.56,76.723,68.009,19.397,67.850,0.577,0.542,,,1.000,1.000,0.000
12/3/2025,Alabama,-520,64.40%,h,-10.0,-108,47.53%,90.56,90,11.9,-111.0,88.73%,-595,-0.034,26.37,125.4,99,74.2,17.83,88.017,77.229,23.656,75.627,0.585,0.550,,,,,
12/3/2025,LSU,-355,51.49%,a,-7.0,-109,73.97%,71.43,78,147.0,-109.0,35.41%,-325,0.007,20.75,119.7,98.9,70.4,-6.76,74.038,72.771,23.523,70.053,0.540,0.504,,,1.000,1.000,0.000
12/3/2025,Boston College,280,48.51%,h,7.0,-110,26.03%,69.04,69,11.8,-111.0,64.59%,261,-0.15,3.99,104,100,67.2,-4.97,70.463,72.019,21.143,68.080,0.534,0.503,,,,,
12/3/2025,Richmond,185,30.12%,a,6.5,-109,48.15%,63.83,84,156.5,-110.0,21.13%,243,0,6.07,111,104.9,68.8,-10.22,70.238,68.581,18.220,66.698,0.545,0.510,,,0.000,0.000,0.000
12/3/2025,Belmont,-225,69.88%,h,-6.5,-111,51.85%,68.31,76,11.6,-110.0,78.87%,-296,0.041,11.46,111.9,100.4,71.9,-7.53,78.604,73.981,21.691,71.407,0.578,0.554,,,,,
12/3/2025,Marshall,350,21.63%,a,8.5,-110,42.35%,61.36,69,149.5,-110.0,51.11%,341,0.169,-2.65,105.8,108.5,72.1,-4.68,77.343,73.676,22.422,73.037,0.533,0.505,,,1.000,1.000,0.000
12/3/2025,UNC-Wilmington,-455,78.37%,h,-8.5,-110,57.65%,80.32,70,12.8,-110.0,48.89%,-433,-0.021,8.25,113.9,105.7,65.5,-9.58,76.315,68.333,19.375,67.335,0.559,0.521,,,,,
12/3/2025,C Conn ST,1200,36.07%,a,17.5,-109,65.22%,61.08,61,129.0,-110.0,67.26%,"1,393",0.166,-6.79,100.7,107.5,67.4,1.6,71.176,66.706,20.491,67.507,0.538,0.510,,,1.000,1.000,1.000
12/3/2025,Seton Hall,-2400,63.93%,h,-17.5,-111,34.78%,68.97,77,12.6,-110.0,32.74%,"-3,292",-0.048,13.03,109.6,96.5,65.9,-7.41,68.745,67.936,22.825,67.439,0.523,0.486,,,,,
12/3/2025,MD-Balt CO,1400,36.11%,a,19.0,-109,71.08%,68.52,81,149.0,-110.0,50.49%,"1,495",0.204,-10.05,102,112.1,68.6,-6.82,77.437,76.796,21.888,72.471,0.559,0.535,,,1.000,1.000,1.000
12/3/2025,Georgetown,-3200,63.89%,h,-19.0,-111,28.92%,76.49,90,12.4,-110.0,49.51%,"-3,835",0.015,9.6,112.3,102.7,68.8,0.75,71.371,74.933,21.578,69.276,0.520,0.488,,,,,
12/3/2025,New Orleans,950,18.28%,a,15.0,-109,70.92%,71.14,70,151.5,-109.0,45.90%,897,-0.049,-2.81,104.9,107.7,70.8,12.64,71.612,80.408,26.355,73.010,0.520,0.482,,,1.000,0.000,0.000
12/3/2025,Memphis,-1650,81.72%,h,-15.0,-110,29.08%,79.38,86,11.7,-111.0,54.10%,"-1,562",-0.121,11.81,111.2,99.4,70.2,10.32,79.565,73.667,25.232,73.029,0.569,0.535,,,,,
12/3/2025,California Baptist,1500,28.10%,n,20.5,-110,77.68%,66.48,60,151.5,-109.0,27.23%,"1,533",0.001,3.7,106.8,103.1,68.4,-6.48,69.726,67.104,21.527,67.295,0.519,0.485,,,1.000,0.000,1.000
12/3/2025,Brigham Young,-3600,71.90%,n,-20.5,-110,22.32%,77.73,91,11.9,-111.0,72.77%,"-4,245",0.025,26.56,123.7,97.2,70.0,11.33,79.802,70.721,22.504,71.026,0.575,0.549,,,,,
12/3/2025,Northwestern,340,37.87%,a,9.5,-109,57.81%,69.14,73,155.5,-110.0,24.49%,385,-0.036,14.77,117,102.3,67.1,0.92,71.861,67.139,17.000,66.258,0.537,0.500,,,1.000,0.000,0.000
12/3/2025,Wisconsin,-440,62.13%,h,-9.5,-111,42.19%,76.81,85,11.4,-110.0,75.51%,-493,-0.01,19.82,119.1,99.3,70.9,-0.5,74.313,68.539,17.395,66.810,0.553,0.518,,,,,
12/3/2025,Mississippi ST,-155,56.13%,a,-3.5,-110,52.64%,70.78,85,148.5,-110.0,36.15%,-164,-0.037,10.04,113.2,103.1,70.1,4.17,73.536,68.918,22.526,68.434,0.530,0.500,,,1.000,1.000,0.000
12/3/2025,Georgia Tech,130,43.87%,h,3.5,-110,47.36%,70.79,73,11.4,-110.0,63.85%,142,0.024,4.34,104.2,99.9,70.6,-6.12,71.308,72.458,21.514,69.453,0.522,0.493,,,,,
12/3/2025,NC State,205,30.42%,a,7.5,-109,51.62%,73.81,73,165.0,-111.0,21.05%,279,-0.053,19.41,122.5,103.1,71.1,4.39,75.726,71.407,17.761,69.048,0.536,0.504,,,1.000,0.000,1.000
12/3/2025,Auburn,-250,69.58%,h,-7.5,-111,48.38%,79.53,83,12.8,-109.0,78.95%,-343,0.034,20.82,122.3,101.4,68.7,4.02,80.383,68.939,19.697,70.703,0.568,0.532,,,,,
12/3/2025,Virginia,130,41.50%,a,2.5,-110,32.03%,61.56,88,153.0,-109.0,36.11%,125,-0.037,17.58,119.8,102.2,67.0,-6.97,66.632,62.632,16.127,62.458,0.536,0.509,,,0.000,0.000,0.000
12/3/2025,Texas,-155,58.50%,h,-2.5,-110,67.97%,79.65,69,11.4,-111.0,63.89%,-146,-0.065,17.37,118.7,101.4,69.3,-7.04,78.261,69.887,20.454,69.932,0.565,0.531,,,,,
12/3/2025,SMU,400,38.69%,a,10.5,-109,55.57%,71.04,69,167.5,-109.0,13.54%,447,0.098,17.5,117.5,100,71.6,-4.37,77.000,72.000,22.321,71.066,0.541,0.511,,,1.000,0.000,1.000
12/3/2025,Vanderbilt,-535,61.31%,h,-10.5,-111,44.43%,79.67,88,14.0,-111.0,86.46%,-605,0.03,27.51,125.1,97.6,72.0,-0.26,74.736,73.755,18.737,69.236,0.528,0.491,,,,,
12/3/2025,Utah Valley,330,21.34%,a,10.0,-109,52.94%,72.60,66,144.5,-110.0,57.62%,420,-0.055,8.85,110.3,101.4,70.3,2.15,74.973,68.136,23.772,71.458,0.542,0.507,,,1.000,0.000,0.000
12/3/2025,San Diego ST,-425,78.66%,h,-10.0,-110,47.06%,77.95,77,11.3,-110.0,42.38%,-551,-0.051,15.67,116.5,100.8,68.7,5.65,72.566,65.673,20.701,67.474,0.538,0.504,,,,,
12/3/2025,N Alabama,850,30.29%,a,17.5,-111,65.12%,66.58,65,143.5,-110.0,57.96%,"1,302",0.086,-7.09,104.7,111.8,67.1,3.47,76.315,73.769,18.500,69.742,0.550,0.517,,,0.000,1.000,0.000
12/3/2025,San Francisco,-1450,69.71%,h,-17.5,-109,34.88%,78.37,63,12.0,-110.0,42.04%,"-3,015",-0.022,8.62,112.5,103.9,67.3,3.49,76.685,69.640,22.817,69.904,0.572,0.543,,,,,
12/3/2025,Utah Tech,800,18.24%,a,20.0,-110,73.12%,67.78,80,145.5,-111.0,49.83%,"1,546",0.045,-7.65,101.1,108.7,66.0,-1.29,72.636,75.159,26.541,71.677,0.547,0.515,,,1.000,1.000,0.000
12/3/2025,Santa Clara,-1350,81.76%,h,-20.0,-110,26.88%,81.02,90,12.0,-109.0,50.17%,"-4,300",-0.035,15.72,116.9,101.1,68.8,3.35,78.787,72.157,22.661,71.253,0.561,0.534,,,,,
12/3/2025,UCLA,-108,58.78%,a,-1.5,-111,39.14%,65.20,82,142.5,-110.0,60.58%,-128,-0.071,19.09,115.5,96.4,66.4,-6.21,71.901,63.640,19.043,66.954,0.539,0.506,,,1.000,0.000,1.000
12/3/2025,Washington,-112,41.22%,h,1.5,-109,60.86%,76.25,80,10.2,-110.0,39.42%,107,0.011,14.09,114.1,100,68.3,0.17,74.402,74.157,23.170,71.081,0.546,0.512,,,,,
12/3/2025,Coppin ST,5000,13.82%,a,31.5,-108,88.97%,61.66,49,133.5,-110.0,74.57%,"5,002",0.019,-24.05,92.7,116.7,69.5,1.51,64.584,78.178,27.752,70.806,0.502,0.463,,,1.000,0.000,1.000
12/3/2025,West Virginia,-100000,86.18%,h,-31.5,-111,11.03%,75.28,91,11.4,-110.0,25.43%,"-99,900",-0.079,12.34,109.9,97.6,65.0,-7.24,71.387,69.849,21.764,68.639,0.541,0.506,,,,,
12/4/2025,The Citadel,1700,19.47%,a,21.5,-110,74.19%,56.45,63,138.5,-110.0,66.22%,"1,567",-0.078,-22.85,99.4,122.3,65.7,-8.61,68.422,73.676,21.868,67.947,0.530,0.498,,,1.000,1.000,1.000
12/4/2025,Davidson,-4500,80.53%,h,-21.5,-110,25.81%,73.99,79,11.1,-110.0,33.78%,"-4,294",0.253,3.94,110.4,106.4,66.4,0.28,71.298,69.192,19.037,66.879,0.544,0.508,,,,,
12/4/2025,Utah ST,-142,59.99%,a,0.0,-109,55.69%,74.47,61,162.5,-110.0,17.43%,-112,0.107,18.65,118.9,100.3,69.7,-1.1,79.838,70.225,21.287,69.962,0.591,0.559,,,0.000,0.000,1.000
12/4/2025,South Florida,120,40.01%,h,0.0,-111,44.31%,84.94,74,12.5,-110.0,82.57%,-108,-0.139,8.44,112.8,104.3,73.3,4.79,75.371,72.724,21.835,70.617,0.546,0.514,,,,,
